item_a,item_b,cooccurrence_count
ITEM_4349,ITEM_4663,1
ITEM_3058,ITEM_4787,1
ITEM_2748,ITEM_654,1
ITEM_2853,ITEM_962,1
ITEM_16,ITEM_3231,1
ITEM_386,ITEM_742,1
ITEM_43,ITEM_4892,1
ITEM_236,ITEM_457,1
ITEM_4008,ITEM_4630,1
ITEM_2333,ITEM_3405,1
ITEM_2722,ITEM_940,1
ITEM_2732,ITEM_2835,1
ITEM_255,ITEM_4948,1
ITEM_1868,ITEM_710,1
ITEM_2126,ITEM_671,1
ITEM_2904,ITEM_4824,1
ITEM_3204,ITEM_938,1
ITEM_1097,ITEM_3971,1
ITEM_343,ITEM_4839,1
ITEM_639,ITEM_986,1
ITEM_2873,ITEM_4177,1
ITEM_2957,ITEM_3081,1
ITEM_2658,ITEM_62,1
ITEM_4727,ITEM_4807,1
ITEM_1327,ITEM_4881,1
ITEM_1633,ITEM_4852,1
ITEM_154,ITEM_3686,1
ITEM_1165,ITEM_1590,1
ITEM_349,ITEM_4186,1
ITEM_3510,ITEM_4162,1
ITEM_2067,ITEM_4460,1
ITEM_3131,ITEM_3987,1
ITEM_794,ITEM_876,1
ITEM_1819,ITEM_2838,1
ITEM_3192,ITEM_3441,1
ITEM_1862,ITEM_2244,1
ITEM_129,ITEM_1600,1
ITEM_3413,ITEM_4220,1
ITEM_1476,ITEM_3071,1
ITEM_2665,ITEM_3292,1
ITEM_3847,ITEM_4981,1
ITEM_1868,ITEM_3920,1
ITEM_3512,ITEM_4730,1
ITEM_339,ITEM_3765,1
ITEM_3096,ITEM_805,1
ITEM_1568,ITEM_3008,1
ITEM_1828,ITEM_4504,1
ITEM_2688,ITEM_4046,1
ITEM_4850,ITEM_601,1
ITEM_2877,ITEM_3607,1
ITEM_2943,ITEM_4036,1
ITEM_2268,ITEM_3141,1
ITEM_46,ITEM_711,1
ITEM_2226,ITEM_93,1
ITEM_2437,ITEM_3980,1
ITEM_1779,ITEM_3886,1
ITEM_2133,ITEM_217,1
ITEM_1300,ITEM_3893,1
ITEM_3519,ITEM_4612,1
ITEM_1493,ITEM_3143,1
ITEM_1308,ITEM_4131,1
ITEM_2525,ITEM_4707,1
ITEM_1088,ITEM_2411,1
ITEM_1229,ITEM_332,1
ITEM_1079,ITEM_1464,1
ITEM_2282,ITEM_285,1
ITEM_4253,ITEM_689,1
ITEM_2119,ITEM_2373,1
ITEM_1196,ITEM_2176,1
ITEM_2230,ITEM_3221,1
ITEM_2027,ITEM_3353,1
ITEM_1718,ITEM_476,1
ITEM_1243,ITEM_4084,1
ITEM_2357,ITEM_808,1
ITEM_4285,ITEM_4968,1
ITEM_439,ITEM_479,1
ITEM_4542,ITEM_911,1
ITEM_1816,ITEM_44,1
ITEM_1757,ITEM_585,1
ITEM_1727,ITEM_3439,1
ITEM_2194,ITEM_2651,1
ITEM_2097,ITEM_4941,1
ITEM_2565,ITEM_2736,1
ITEM_1362,ITEM_4632,1
ITEM_1980,ITEM_2098,1
ITEM_1667,ITEM_2016,1
ITEM_1165,ITEM_540,1
ITEM_187,ITEM_236,1
ITEM_1331,ITEM_1783,1
ITEM_1506,ITEM_3449,1
ITEM_3527,ITEM_3986,1
ITEM_1360,ITEM_546,1
ITEM_3220,ITEM_371,1
ITEM_2161,ITEM_4105,1
ITEM_1105,ITEM_4553,1
ITEM_1305,ITEM_3282,1
ITEM_415,ITEM_647,1
ITEM_277,ITEM_4544,1
ITEM_4928,ITEM_588,1
ITEM_3334,ITEM_4177,1
ITEM_12,ITEM_58,1
ITEM_154,ITEM_3544,1
ITEM_1170,ITEM_3311,1
ITEM_1840,ITEM_4353,1
ITEM_297,ITEM_3796,1
ITEM_2320,ITEM_5,1
ITEM_2411,ITEM_692,1
ITEM_3450,ITEM_393,1
ITEM_3450,ITEM_3523,1
ITEM_3874,ITEM_4462,1
ITEM_1806,ITEM_4744,1
ITEM_1189,ITEM_4426,1
ITEM_1276,ITEM_36,1
ITEM_2216,ITEM_2749,1
ITEM_3519,ITEM_4566,1
ITEM_3802,ITEM_995,1
ITEM_4351,ITEM_4700,1
ITEM_0,ITEM_1979,1
ITEM_2130,ITEM_2504,1
ITEM_1872,ITEM_4963,1
ITEM_2841,ITEM_3695,1
ITEM_1635,ITEM_4259,1
ITEM_2427,ITEM_4715,1
ITEM_4236,ITEM_4885,1
ITEM_2483,ITEM_4888,1
ITEM_1176,ITEM_2438,1
ITEM_1280,ITEM_740,1
ITEM_2726,ITEM_3862,1
ITEM_1044,ITEM_2810,1
ITEM_1569,ITEM_3933,1
ITEM_2161,ITEM_2544,1
ITEM_1474,ITEM_3045,1
ITEM_3879,ITEM_608,1
ITEM_1194,ITEM_1764,1
ITEM_2699,ITEM_682,1
ITEM_3922,ITEM_4417,1
ITEM_1355,ITEM_2795,1
ITEM_3836,ITEM_3894,1
ITEM_237,ITEM_4615,1
ITEM_1825,ITEM_4651,1
ITEM_1590,ITEM_3777,1
ITEM_4776,ITEM_92,1
ITEM_2271,ITEM_33,1
ITEM_2783,ITEM_4516,1
ITEM_1023,ITEM_883,1
ITEM_2313,ITEM_74,1
ITEM_2979,ITEM_3359,1
ITEM_3772,ITEM_4604,1
ITEM_2202,ITEM_942,1
ITEM_1594,ITEM_90,1
ITEM_1088,ITEM_590,1
ITEM_2564,ITEM_4292,1
ITEM_1962,ITEM_2034,1
ITEM_2680,ITEM_3620,1
ITEM_2027,ITEM_4251,1
ITEM_1048,ITEM_3340,1
ITEM_1123,ITEM_37,1
ITEM_2254,ITEM_4923,1
ITEM_2163,ITEM_3759,1
ITEM_3773,ITEM_724,1
ITEM_3204,ITEM_3780,1
ITEM_1110,ITEM_1363,1
ITEM_1978,ITEM_405,1
ITEM_541,ITEM_582,1
ITEM_3164,ITEM_4784,1
ITEM_1742,ITEM_4082,1
ITEM_1550,ITEM_2180,1
ITEM_3383,ITEM_414,1
ITEM_1150,ITEM_3663,1
ITEM_2647,ITEM_755,1
ITEM_213,ITEM_569,1
ITEM_2354,ITEM_3127,1
ITEM_2547,ITEM_3176,1
ITEM_3119,ITEM_4181,1
ITEM_2426,ITEM_4440,1
ITEM_4007,ITEM_4450,1
ITEM_1052,ITEM_3310,1
ITEM_2053,ITEM_3699,1
ITEM_2836,ITEM_3214,1
ITEM_2152,ITEM_2528,1
ITEM_3268,ITEM_4846,1
ITEM_1527,ITEM_1586,1
ITEM_3881,ITEM_4304,1
ITEM_3005,ITEM_3702,1
ITEM_1374,ITEM_3248,1
ITEM_3327,ITEM_66,1
ITEM_3312,ITEM_3891,1
ITEM_2696,ITEM_4107,1
ITEM_1141,ITEM_1247,1
ITEM_3680,ITEM_505,1
ITEM_4255,ITEM_594,1
ITEM_1694,ITEM_394,1
ITEM_4175,ITEM_4297,1
ITEM_1211,ITEM_3584,1
ITEM_1823,ITEM_919,1
ITEM_60,ITEM_618,1
ITEM_2196,ITEM_347,1
ITEM_626,ITEM_752,1
ITEM_1557,ITEM_2096,1
ITEM_1711,ITEM_724,1
ITEM_2736,ITEM_4363,1
ITEM_2969,ITEM_783,1
ITEM_1437,ITEM_2219,1
ITEM_2479,ITEM_512,1
ITEM_1356,ITEM_3522,1
ITEM_3678,ITEM_818,1
ITEM_221,ITEM_2719,1
ITEM_2335,ITEM_3436,1
ITEM_3227,ITEM_748,1
ITEM_1888,ITEM_3456,1
ITEM_3488,ITEM_881,1
ITEM_3741,ITEM_3855,1
ITEM_1233,ITEM_4925,1
ITEM_2076,ITEM_4207,1
ITEM_1238,ITEM_2548,1
ITEM_2795,ITEM_842,1
ITEM_311,ITEM_820,1
ITEM_2015,ITEM_3371,1
ITEM_4364,ITEM_504,1
ITEM_2696,ITEM_4485,1
ITEM_2388,ITEM_4396,1
ITEM_648,ITEM_804,1
ITEM_3251,ITEM_4437,1
ITEM_1265,ITEM_4297,1
ITEM_4579,ITEM_4810,1
ITEM_3971,ITEM_662,1
ITEM_2373,ITEM_961,1
ITEM_136,ITEM_4137,1
ITEM_2688,ITEM_3684,1
ITEM_1769,ITEM_4850,1
ITEM_2009,ITEM_3463,1
ITEM_110,ITEM_3818,1
ITEM_1640,ITEM_3645,1
ITEM_1656,ITEM_4713,1
ITEM_3469,ITEM_4508,1
ITEM_1197,ITEM_439,1
ITEM_461,ITEM_707,1
ITEM_2251,ITEM_2637,1
ITEM_1042,ITEM_4836,1
ITEM_1017,ITEM_4329,1
ITEM_4854,ITEM_822,1
ITEM_2985,ITEM_4563,1
ITEM_3221,ITEM_3465,1
ITEM_1517,ITEM_2109,1
ITEM_2706,ITEM_4868,1
ITEM_2036,ITEM_4758,1
ITEM_2210,ITEM_4996,1
ITEM_3233,ITEM_4419,1
ITEM_1656,ITEM_858,1
ITEM_230,ITEM_2695,1
ITEM_3759,ITEM_900,1
ITEM_3402,ITEM_401,1
ITEM_764,ITEM_932,1
ITEM_1244,ITEM_2532,1
ITEM_2672,ITEM_4275,1
ITEM_4124,ITEM_526,1
ITEM_3189,ITEM_3814,1
ITEM_3113,ITEM_3462,1
ITEM_3525,ITEM_3603,1
ITEM_1685,ITEM_4636,1
ITEM_2101,ITEM_4592,1
ITEM_1359,ITEM_1376,1
ITEM_1395,ITEM_2394,1
ITEM_1860,ITEM_2295,1
ITEM_2541,ITEM_568,1
ITEM_2422,ITEM_3605,1
ITEM_1041,ITEM_2704,1
ITEM_1373,ITEM_3405,1
ITEM_1364,ITEM_1584,1
ITEM_3184,ITEM_3806,1
ITEM_1647,ITEM_3256,1
ITEM_1081,ITEM_978,1
ITEM_2156,ITEM_2340,1
ITEM_3140,ITEM_4215,1
ITEM_3531,ITEM_4673,1
ITEM_2661,ITEM_870,1
ITEM_1309,ITEM_3388,1
ITEM_4310,ITEM_4411,1
ITEM_540,ITEM_996,1
ITEM_2275,ITEM_3465,1
ITEM_182,ITEM_637,1
ITEM_1522,ITEM_3447,1
ITEM_3101,ITEM_3923,1
ITEM_2683,ITEM_4900,1
ITEM_1985,ITEM_4569,1
ITEM_2469,ITEM_623,1
ITEM_1601,ITEM_2447,1
ITEM_2041,ITEM_4481,1
ITEM_3035,ITEM_786,1
ITEM_3001,ITEM_4595,1
ITEM_1781,ITEM_2182,1
ITEM_1319,ITEM_2667,1
ITEM_3141,ITEM_962,1
ITEM_4750,ITEM_8,1
ITEM_4036,ITEM_4978,1
ITEM_288,ITEM_4483,1
ITEM_2886,ITEM_4322,1
ITEM_2264,ITEM_2614,1
ITEM_1732,ITEM_2431,1
ITEM_1884,ITEM_3001,1
ITEM_2181,ITEM_3564,1
ITEM_1732,ITEM_4016,1
ITEM_477,ITEM_699,1
ITEM_3333,ITEM_3438,1
ITEM_301,ITEM_4078,1
ITEM_1924,ITEM_621,1
ITEM_3916,ITEM_660,1
ITEM_2367,ITEM_3113,1
ITEM_1856,ITEM_3767,1
ITEM_1600,ITEM_4282,1
ITEM_230,ITEM_3877,1
ITEM_1826,ITEM_1848,1
ITEM_2274,ITEM_2284,1
ITEM_1310,ITEM_1878,1
ITEM_4312,ITEM_458,1
ITEM_3098,ITEM_3814,1
ITEM_2267,ITEM_656,1
ITEM_3930,ITEM_509,1
ITEM_4364,ITEM_462,1
ITEM_2901,ITEM_2957,1
ITEM_1995,ITEM_4922,1
ITEM_901,ITEM_997,1
ITEM_1433,ITEM_2883,1
ITEM_2414,ITEM_4657,1
ITEM_1144,ITEM_4833,1
ITEM_1928,ITEM_2267,1
ITEM_3134,ITEM_3689,1
ITEM_2222,ITEM_530,1
ITEM_1330,ITEM_2405,1
ITEM_1079,ITEM_4204,1
ITEM_1071,ITEM_3232,1
ITEM_1463,ITEM_705,1
ITEM_2121,ITEM_2888,1
ITEM_1296,ITEM_2774,1
ITEM_1403,ITEM_3412,1
ITEM_2161,ITEM_451,1
ITEM_2168,ITEM_69,1
ITEM_3518,ITEM_543,1
ITEM_3575,ITEM_4838,1
ITEM_1869,ITEM_421,1
ITEM_4701,ITEM_533,1
ITEM_204,ITEM_2964,1
ITEM_3093,ITEM_66,1
ITEM_1936,ITEM_2053,1
ITEM_2059,ITEM_4947,1
ITEM_2155,ITEM_487,1
ITEM_3557,ITEM_565,1
ITEM_209,ITEM_4812,1
ITEM_2959,ITEM_3592,1
ITEM_2991,ITEM_344,1
ITEM_1929,ITEM_3962,1
ITEM_1911,ITEM_422,1
ITEM_1412,ITEM_3432,1
ITEM_138,ITEM_3627,1
ITEM_1410,ITEM_3048,1
ITEM_4142,ITEM_646,1
ITEM_2111,ITEM_2465,1
ITEM_1429,ITEM_2630,1
ITEM_1599,ITEM_2268,1
ITEM_2159,ITEM_4993,1
ITEM_3966,ITEM_622,1
ITEM_2721,ITEM_2801,1
ITEM_3981,ITEM_4042,1
ITEM_231,ITEM_4932,1
ITEM_286,ITEM_3148,1
ITEM_1748,ITEM_3514,1
ITEM_1751,ITEM_518,1
ITEM_1516,ITEM_2441,1
ITEM_1343,ITEM_3211,1
ITEM_362,ITEM_4916,1
ITEM_1172,ITEM_4315,1
ITEM_1003,ITEM_1846,1
ITEM_3654,ITEM_4414,1
ITEM_2773,ITEM_956,1
ITEM_4247,ITEM_881,1
ITEM_4445,ITEM_883,1
ITEM_2039,ITEM_2553,1
ITEM_1842,ITEM_4549,1
ITEM_109,ITEM_2112,1
ITEM_187,ITEM_2921,1
ITEM_411,ITEM_961,1
ITEM_2637,ITEM_4976,1
ITEM_197,ITEM_3322,1
ITEM_360,ITEM_4249,1
ITEM_3352,ITEM_933,1
ITEM_2820,ITEM_4741,1
ITEM_1660,ITEM_2795,1
ITEM_1367,ITEM_672,1
ITEM_2526,ITEM_3760,1
ITEM_110,ITEM_1380,1
ITEM_3936,ITEM_4545,1
ITEM_284,ITEM_3729,1
ITEM_2614,ITEM_4799,1
ITEM_1216,ITEM_3706,1
ITEM_3635,ITEM_4466,1
ITEM_1535,ITEM_3210,1
ITEM_252,ITEM_402,1
ITEM_3378,ITEM_4933,1
ITEM_4221,ITEM_519,1
ITEM_200,ITEM_4170,1
ITEM_498,ITEM_72,1
ITEM_1103,ITEM_330,1
ITEM_477,ITEM_933,1
ITEM_2491,ITEM_3149,1
ITEM_4171,ITEM_600,1
ITEM_221,ITEM_4945,1
ITEM_2246,ITEM_3952,1
ITEM_3018,ITEM_312,1
ITEM_3064,ITEM_599,1
ITEM_2992,ITEM_3030,1
ITEM_3073,ITEM_4300,1
ITEM_1061,ITEM_3043,1
ITEM_1347,ITEM_910,1
ITEM_2986,ITEM_907,1
ITEM_1601,ITEM_1824,1
ITEM_1304,ITEM_3739,1
ITEM_3566,ITEM_4223,1
ITEM_2564,ITEM_3812,1
ITEM_1992,ITEM_2778,1
ITEM_2232,ITEM_2575,1
ITEM_2503,ITEM_3716,1
ITEM_4770,ITEM_4868,1
ITEM_1788,ITEM_1836,1
ITEM_2907,ITEM_4676,1
ITEM_1475,ITEM_2840,1
ITEM_1445,ITEM_4274,1
ITEM_2405,ITEM_4971,1
ITEM_1103,ITEM_3754,1
ITEM_3038,ITEM_4364,1
ITEM_2141,ITEM_4398,1
ITEM_2553,ITEM_4266,1
ITEM_1962,ITEM_4974,1
ITEM_3228,ITEM_72,1
ITEM_2114,ITEM_3947,1
ITEM_2885,ITEM_3899,1
ITEM_1962,ITEM_2149,1
ITEM_3141,ITEM_3625,1
ITEM_4258,ITEM_540,1
ITEM_2279,ITEM_813,1
ITEM_2021,ITEM_2513,1
ITEM_2096,ITEM_3460,1
ITEM_1296,ITEM_4336,1
ITEM_1821,ITEM_4862,1
ITEM_1602,ITEM_4346,1
ITEM_2037,ITEM_3978,1
ITEM_2168,ITEM_4428,1
ITEM_103,ITEM_1617,1
ITEM_135,ITEM_3993,1
ITEM_3763,ITEM_4158,1
ITEM_168,ITEM_4006,1
ITEM_2181,ITEM_4422,1
ITEM_1175,ITEM_2490,1
ITEM_3877,ITEM_4817,1
ITEM_2333,ITEM_2548,1
ITEM_2022,ITEM_3901,1
ITEM_3627,ITEM_948,1
ITEM_1394,ITEM_4806,1
ITEM_3060,ITEM_4166,1
ITEM_159,ITEM_2056,1
ITEM_4255,ITEM_4944,1
ITEM_1789,ITEM_4613,1
ITEM_2122,ITEM_822,1
ITEM_2403,ITEM_2446,1
ITEM_2321,ITEM_4034,1
ITEM_3025,ITEM_422,1
ITEM_1079,ITEM_4341,1
ITEM_140,ITEM_4353,1
ITEM_3946,ITEM_591,1
ITEM_152,ITEM_2273,1
ITEM_1973,ITEM_4269,1
ITEM_1040,ITEM_2272,1
ITEM_1569,ITEM_2383,1
ITEM_3598,ITEM_4448,1
ITEM_111,ITEM_2114,1
ITEM_2903,ITEM_4522,1
ITEM_3726,ITEM_4730,1
ITEM_701,ITEM_859,1
ITEM_3251,ITEM_610,1
ITEM_205,ITEM_4921,1
ITEM_2749,ITEM_708,1
ITEM_1114,ITEM_2983,1
ITEM_1345,ITEM_2773,1
ITEM_2109,ITEM_2386,1
ITEM_2406,ITEM_3802,1
ITEM_1411,ITEM_844,1
ITEM_1464,ITEM_1714,1
ITEM_3145,ITEM_3682,1
ITEM_1738,ITEM_298,1
ITEM_4046,ITEM_499,1
ITEM_2382,ITEM_536,1
ITEM_1530,ITEM_1540,1
ITEM_1068,ITEM_4898,1
ITEM_3694,ITEM_4205,1
ITEM_3081,ITEM_3092,1
ITEM_1288,ITEM_852,1
ITEM_2707,ITEM_3166,1
ITEM_204,ITEM_4499,1
ITEM_1977,ITEM_4566,1
ITEM_2766,ITEM_860,1
ITEM_287,ITEM_367,1
ITEM_2579,ITEM_4444,1
ITEM_2068,ITEM_3817,1
ITEM_1153,ITEM_3236,1
ITEM_544,ITEM_767,1
ITEM_3405,ITEM_3835,1
ITEM_1128,ITEM_4975,1
ITEM_236,ITEM_3775,1
ITEM_2498,ITEM_906,1
ITEM_1502,ITEM_816,1
ITEM_3366,ITEM_4339,1
ITEM_4338,ITEM_4397,1
ITEM_2843,ITEM_4988,1
ITEM_2644,ITEM_3883,1
ITEM_1542,ITEM_2788,1
ITEM_4062,ITEM_962,1
ITEM_3443,ITEM_639,1
ITEM_1080,ITEM_931,1
ITEM_2505,ITEM_3474,1
ITEM_1975,ITEM_4638,1
ITEM_1448,ITEM_502,1
ITEM_2764,ITEM_747,1
ITEM_1275,ITEM_1450,1
ITEM_3353,ITEM_4346,1
ITEM_2698,ITEM_3430,1
ITEM_427,ITEM_740,1
ITEM_1048,ITEM_4918,1
ITEM_4981,ITEM_590,1
ITEM_2405,ITEM_3423,1
ITEM_2604,ITEM_4936,1
ITEM_3470,ITEM_3679,1
ITEM_4104,ITEM_4888,1
ITEM_2731,ITEM_580,1
ITEM_3784,ITEM_643,1
ITEM_2559,ITEM_4236,1
ITEM_2149,ITEM_3260,1
ITEM_312,ITEM_4772,1
ITEM_3147,ITEM_4781,1
ITEM_3847,ITEM_516,1
ITEM_1673,ITEM_421,1
ITEM_1631,ITEM_3600,1
ITEM_1610,ITEM_4550,1
ITEM_1959,ITEM_4741,1
ITEM_883,ITEM_923,1
ITEM_2440,ITEM_4616,1
ITEM_1968,ITEM_4631,1
ITEM_3423,ITEM_649,1
ITEM_1417,ITEM_1825,1
ITEM_2058,ITEM_4272,1
ITEM_1327,ITEM_3111,1
ITEM_4583,ITEM_800,1
ITEM_2599,ITEM_60,1
ITEM_493,ITEM_708,1
ITEM_1109,ITEM_3080,1
ITEM_1010,ITEM_4124,1
ITEM_4506,ITEM_4521,1
ITEM_1266,ITEM_3765,1
ITEM_2411,ITEM_3112,1
ITEM_2,ITEM_4470,1
ITEM_1488,ITEM_3462,1
ITEM_3815,ITEM_4207,1
ITEM_1270,ITEM_869,1
ITEM_2651,ITEM_4629,1
ITEM_4958,ITEM_761,1
ITEM_3032,ITEM_3735,1
ITEM_2219,ITEM_509,1
ITEM_1869,ITEM_4770,1
ITEM_474,ITEM_4984,1
ITEM_1937,ITEM_4430,1
ITEM_134,ITEM_4836,1
ITEM_4335,ITEM_665,1
ITEM_27,ITEM_3832,1
ITEM_3220,ITEM_45,1
ITEM_3679,ITEM_4068,1
ITEM_1663,ITEM_790,1
ITEM_175,ITEM_1886,1
ITEM_3270,ITEM_3463,1
ITEM_1653,ITEM_2331,1
ITEM_171,ITEM_3381,1
ITEM_1728,ITEM_4875,1
ITEM_2034,ITEM_4766,1
ITEM_1753,ITEM_2779,1
ITEM_1898,ITEM_4619,1
ITEM_2445,ITEM_2749,1
ITEM_1156,ITEM_3952,1
ITEM_4669,ITEM_701,1
ITEM_2410,ITEM_2744,1
ITEM_3528,ITEM_4360,1
ITEM_1670,ITEM_4488,1
ITEM_3271,ITEM_506,1
ITEM_1715,ITEM_2925,1
ITEM_1194,ITEM_2868,1
ITEM_3665,ITEM_3916,1
ITEM_4817,ITEM_6,1
ITEM_4486,ITEM_4487,1
ITEM_1396,ITEM_2987,1
ITEM_3307,ITEM_4869,1
ITEM_3058,ITEM_3905,1
ITEM_4406,ITEM_463,1
ITEM_1918,ITEM_2219,1
ITEM_3566,ITEM_4831,1
ITEM_2330,ITEM_4558,1
ITEM_2718,ITEM_798,1
ITEM_1443,ITEM_1745,1
ITEM_1583,ITEM_3793,1
ITEM_1884,ITEM_3086,1
ITEM_2166,ITEM_772,1
ITEM_1055,ITEM_1222,1
ITEM_1856,ITEM_3708,1
ITEM_1765,ITEM_3342,1
ITEM_4094,ITEM_4477,1
ITEM_2966,ITEM_4438,1
ITEM_2544,ITEM_4436,1
ITEM_260,ITEM_2721,1
ITEM_3305,ITEM_4726,1
ITEM_4312,ITEM_929,1
ITEM_1226,ITEM_4836,1
ITEM_2286,ITEM_3987,1
ITEM_2196,ITEM_916,1
ITEM_3531,ITEM_955,1
ITEM_1484,ITEM_3299,1
ITEM_240,ITEM_3797,1
ITEM_2226,ITEM_3197,1
ITEM_376,ITEM_862,1
ITEM_1576,ITEM_3867,1
ITEM_3470,ITEM_4559,1
ITEM_20,ITEM_3642,1
ITEM_3957,ITEM_4868,1
ITEM_2334,ITEM_745,1
ITEM_1191,ITEM_1666,1
ITEM_4208,ITEM_4956,1
ITEM_2806,ITEM_8,1
ITEM_3607,ITEM_728,1
ITEM_3661,ITEM_4109,1
ITEM_2610,ITEM_2713,1
ITEM_1670,ITEM_65,1
ITEM_1579,ITEM_1929,1
ITEM_2816,ITEM_3073,1
ITEM_2886,ITEM_941,1
ITEM_1129,ITEM_3409,1
ITEM_1583,ITEM_3123,1
ITEM_2181,ITEM_4523,1
ITEM_2544,ITEM_451,1
ITEM_1713,ITEM_2341,1
ITEM_1112,ITEM_3352,1
ITEM_3186,ITEM_913,1
ITEM_2722,ITEM_358,1
ITEM_4783,ITEM_4887,1
ITEM_2474,ITEM_3661,1
ITEM_2700,ITEM_3357,1
ITEM_1333,ITEM_3940,1
ITEM_1335,ITEM_2319,1
ITEM_1010,ITEM_2725,1
ITEM_1074,ITEM_2963,1
ITEM_2968,ITEM_518,1
ITEM_4500,ITEM_4927,1
ITEM_1333,ITEM_403,1
ITEM_1141,ITEM_3118,1
ITEM_1498,ITEM_2650,1
ITEM_1894,ITEM_2892,1
ITEM_2858,ITEM_58,1
ITEM_3735,ITEM_3964,1
ITEM_4137,ITEM_701,1
ITEM_3091,ITEM_4041,1
ITEM_2219,ITEM_918,1
ITEM_1580,ITEM_2453,1
ITEM_2031,ITEM_2270,1
ITEM_2922,ITEM_709,1
ITEM_302,ITEM_3745,1
ITEM_1142,ITEM_4198,1
ITEM_1792,ITEM_3822,1
ITEM_3179,ITEM_604,1
ITEM_1581,ITEM_2325,1
ITEM_2779,ITEM_3621,1
ITEM_3499,ITEM_688,1
ITEM_1228,ITEM_1761,1
ITEM_2764,ITEM_3372,1
ITEM_2041,ITEM_4052,1
ITEM_1380,ITEM_1825,1
ITEM_2755,ITEM_2827,1
ITEM_218,ITEM_3742,1
ITEM_1053,ITEM_3932,1
ITEM_3328,ITEM_587,1
ITEM_1082,ITEM_3739,1
ITEM_1617,ITEM_2347,1
ITEM_3548,ITEM_818,1
ITEM_1376,ITEM_427,1
ITEM_1359,ITEM_427,1
ITEM_1917,ITEM_2851,1
ITEM_3263,ITEM_3983,1
ITEM_1833,ITEM_2238,1
ITEM_3022,ITEM_324,1
ITEM_128,ITEM_3181,1
ITEM_1523,ITEM_2005,1
ITEM_2060,ITEM_4761,1
ITEM_258,ITEM_3844,1
ITEM_2784,ITEM_884,1
ITEM_1528,ITEM_2096,1
ITEM_1503,ITEM_2762,1
ITEM_1078,ITEM_2847,1
ITEM_2217,ITEM_2886,1
ITEM_1610,ITEM_2893,1
ITEM_2307,ITEM_757,1
ITEM_2358,ITEM_301,1
ITEM_2028,ITEM_2203,1
ITEM_1829,ITEM_2041,1
ITEM_1734,ITEM_3313,1
ITEM_2089,ITEM_3286,1
ITEM_1259,ITEM_4607,1
ITEM_3334,ITEM_4603,1
ITEM_4695,ITEM_4722,1
ITEM_1336,ITEM_1603,1
ITEM_1401,ITEM_3662,1
ITEM_1329,ITEM_1816,1
ITEM_1803,ITEM_2632,1
ITEM_1907,ITEM_961,1
ITEM_1944,ITEM_3115,1
ITEM_202,ITEM_4173,2
ITEM_2736,ITEM_4411,1
ITEM_4096,ITEM_4917,1
ITEM_165,ITEM_3732,1
ITEM_226,ITEM_510,1
ITEM_1813,ITEM_1995,1
ITEM_1304,ITEM_3643,1
ITEM_2395,ITEM_3450,1
ITEM_1728,ITEM_4481,1
ITEM_1352,ITEM_1434,1
ITEM_179,ITEM_663,1
ITEM_2432,ITEM_4710,1
ITEM_1196,ITEM_722,1
ITEM_293,ITEM_4465,1
ITEM_2299,ITEM_821,1
ITEM_2388,ITEM_562,1
ITEM_1481,ITEM_2250,1
ITEM_2438,ITEM_272,1
ITEM_2154,ITEM_2790,1
ITEM_4325,ITEM_6,1
ITEM_1450,ITEM_4024,1
ITEM_1178,ITEM_3215,1
ITEM_310,ITEM_985,1
ITEM_3167,ITEM_3301,1
ITEM_1027,ITEM_3046,1
ITEM_2078,ITEM_3053,1
ITEM_3470,ITEM_4068,1
ITEM_1365,ITEM_380,1
ITEM_3108,ITEM_4524,1
ITEM_1335,ITEM_3780,1
ITEM_1512,ITEM_2333,1
ITEM_1995,ITEM_4345,1
ITEM_2053,ITEM_3802,1
ITEM_1773,ITEM_2957,1
ITEM_1310,ITEM_2340,1
ITEM_3552,ITEM_4473,1
ITEM_4333,ITEM_4551,1
ITEM_3449,ITEM_3691,1
ITEM_2213,ITEM_3491,1
ITEM_1717,ITEM_3776,1
ITEM_1283,ITEM_1323,1
ITEM_2164,ITEM_4174,1
ITEM_2030,ITEM_3306,1
ITEM_2812,ITEM_4273,1
ITEM_214,ITEM_4245,1
ITEM_2632,ITEM_3472,1
ITEM_1032,ITEM_4336,1
ITEM_1013,ITEM_2583,1
ITEM_1379,ITEM_3197,1
ITEM_3392,ITEM_4849,1
ITEM_2119,ITEM_2421,1
ITEM_3997,ITEM_4494,1
ITEM_1910,ITEM_3834,1
ITEM_1503,ITEM_3374,1
ITEM_1110,ITEM_1792,1
ITEM_1198,ITEM_1966,1
ITEM_721,ITEM_834,1
ITEM_4577,ITEM_4857,1
ITEM_2156,ITEM_4632,1
ITEM_2530,ITEM_4974,1
ITEM_1230,ITEM_2009,1
ITEM_2250,ITEM_3152,1
ITEM_1492,ITEM_299,1
ITEM_2348,ITEM_4719,1
ITEM_2239,ITEM_865,1
ITEM_3140,ITEM_4544,1
ITEM_1294,ITEM_874,1
ITEM_1977,ITEM_4230,1
ITEM_2897,ITEM_4815,1
ITEM_4397,ITEM_970,1
ITEM_3382,ITEM_833,1
ITEM_2371,ITEM_2908,1
ITEM_1689,ITEM_537,1
ITEM_272,ITEM_3902,1
ITEM_146,ITEM_53,1
ITEM_2218,ITEM_2311,1
ITEM_2458,ITEM_261,1
ITEM_2868,ITEM_915,1
ITEM_1478,ITEM_886,1
